,HSBC,GOOGL,INTC,LPX,BP,RTN,LMT,MASI,THO,FB,AOS,T,GOLD,MRK,JNJ,EVR,CELG,MSFT,LRCX
HSBC,0.537920776207,0.288422966875,0.270184866916,0.286488693702,-0.00514392762084,0.173662212185,0.28083548839,0.212810874555,0.272875438542,0.322993794857,0.469504074243,0.384066045876,0.0676381429682,0.265035434297,0.182634466553,0.740814942588,0.43706012425,0.293973457194,0.650394898741
GOOGL,0.288422966875,0.759786421427,0.255285241475,0.409600889602,0.0638424170075,0.227504886028,0.27397875123,0.342903389624,0.208777329989,0.617467432226,0.458548138904,0.241343379532,0.441830060478,0.255162714842,0.32607144781,0.398436414638,0.811120273444,0.585036661677,1.05497024185
INTC,0.270184866916,0.255285241475,0.959547827408,0.432139710367,0.243159899307,-0.00645931158388,0.178896086042,0.489914290609,0.651768986116,0.52227462434,0.32343434334,0.316740659052,0.226848752668,0.468438701865,0.309427221831,0.481556654649,0.593126990581,0.328902930156,0.476158426358
LPX,0.286488693702,0.409600889602,0.432139710367,2.73175708696,0.270946070252,0.0548813204235,0.18696879527,0.603845827809,0.5198799015,0.59530412625,0.365443193017,-0.325260289237,1.25071515695,0.413260421788,0.345114496783,0.183392987935,1.31920759535,0.342471977442,0.865371033209
BP,-0.00514392762084,0.0638424170075,0.243159899307,0.270946070252,0.332256156081,-0.057256593413,-0.0736018381985,-0.252537640436,0.0375084018911,0.0901263212502,0.082486006666,-0.0169689112031,-0.553614495329,0.134424387907,0.109171277111,0.0419031222911,0.215931085618,0.0860291392949,0.100152858403
RTN,0.173662212185,0.227504886028,-0.00645931158388,0.0548813204235,-0.057256593413,0.648427890278,0.432427135484,0.254574032934,0.0758774209882,0.178440630276,0.248706552286,0.143671965972,0.918853366421,0.121003832808,0.189972260616,-0.15509447143,0.407105651632,0.257198594747,0.373876491964
LMT,0.28083548839,0.27397875123,0.178896086042,0.18696879527,-0.0736018381985,0.432427135484,0.527390136663,0.319529819161,0.262092860661,0.333577104115,0.291388889092,0.209837741615,0.841013438426,0.244442473043,0.303247468732,0.180020831098,0.464074983161,0.323507539104,0.509052568681
MASI,0.212810874555,0.342903389624,0.489914290609,0.603845827809,-0.252537640436,0.254574032934,0.319529819161,1.97476902308,0.274193346026,0.597259756898,0.488895381177,0.0946929739188,1.34720789087,0.420617804323,0.392080326344,0.00503177254711,0.737584345806,0.30044526238,0.593448035046
THO,0.272875438542,0.208777329989,0.651768986116,0.5198799015,0.0375084018911,0.0758774209882,0.262092860661,0.274193346026,2.25781877583,0.510040024867,0.416569800894,0.694010342901,1.11469573189,0.474977953961,0.0406672350593,0.537731156862,0.895840968044,0.359363605803,0.649804551136
FB,0.322993794857,0.617467432226,0.52227462434,0.59530412625,0.0901263212502,0.178440630276,0.333577104115,0.597259756898,0.510040024867,0.862294921816,0.471754091451,0.168693259587,0.572317802567,0.380057522063,0.438419554492,0.46266736828,0.89676809748,0.585616883853,1.08434020929
AOS,0.469504074243,0.458548138904,0.32343434334,0.365443193017,0.082486006666,0.248706552286,0.291388889092,0.488895381177,0.416569800894,0.471754091451,0.763261111069,0.359553655627,0.0825561086043,0.35126491272,0.28762923312,0.425267283259,0.621308055851,0.487417380399,0.920338292073
T,0.384066045876,0.241343379532,0.316740659052,-0.325260289237,-0.0169689112031,0.143671965972,0.209837741615,0.0946929739188,0.694010342901,0.168693259587,0.359553655627,0.932021208728,0.0781792591556,0.255222856218,0.0360993409955,0.744609113137,0.269715921399,0.199650444052,0.355749400179
GOLD,0.0676381429682,0.441830060478,0.226848752668,1.25071515695,-0.553614495329,0.918853366421,0.841013438426,1.34720789087,1.11469573189,0.572317802567,0.0825561086043,0.0781792591556,6.68672015203,0.163455791137,0.165161206062,-0.341081799179,1.18118530814,0.625978634866,0.780305818203
MRK,0.265035434297,0.255162714842,0.468438701865,0.413260421788,0.134424387907,0.121003832808,0.244442473043,0.420617804323,0.474977953961,0.380057522063,0.35126491272,0.255222856218,0.163455791137,0.519334439005,0.418143130929,0.378402203803,0.62143239342,0.343776328102,0.419793776374
JNJ,0.182634466553,0.32607144781,0.309427221831,0.345114496783,0.109171277111,0.189972260616,0.303247468732,0.392080326344,0.0406672350593,0.438419554492,0.28762923312,0.0360993409955,0.165161206062,0.418143130929,0.648516357599,0.260111890237,0.516288073754,0.41809034118,0.729006110106
EVR,0.740814942588,0.398436414638,0.481556654649,0.183392987935,0.0419031222911,-0.15509447143,0.180020831098,0.00503177254711,0.537731156862,0.46266736828,0.425267283259,0.744609113137,-0.341081799179,0.378402203803,0.260111890237,2.00830090719,0.591042394966,0.347556193095,1.07634714559
CELG,0.43706012425,0.811120273444,0.593126990581,1.31920759535,0.215931085618,0.407105651632,0.464074983161,0.737584345806,0.895840968044,0.89676809748,0.621308055851,0.269715921399,1.18118530814,0.62143239342,0.516288073754,0.591042394966,1.63544346223,0.759769630856,1.26429698709
MSFT,0.293973457194,0.585036661677,0.328902930156,0.342471977442,0.0860291392949,0.257198594747,0.323507539104,0.30044526238,0.359363605803,0.585616883853,0.487417380399,0.199650444052,0.625978634866,0.343776328102,0.41809034118,0.347556193095,0.759769630856,0.695053826383,1.00249381089
LRCX,0.650394898741,1.05497024185,0.476158426358,0.865371033209,0.100152858403,0.373876491964,0.509052568681,0.593448035046,0.649804551136,1.08434020929,0.920338292073,0.355749400179,0.780305818203,0.419793776374,0.729006110106,1.07634714559,1.26429698709,1.00249381089,2.70437591807
